seqnames	start	end	width	strand	CLR	lfc	pval	fdr	ENSEMBL	geneName
chr7	14712554	14741355	28802	-	0.075	-1.28076648420786	0.0018157361666022	0.00420285784017711	ENSG00000136267	DGKB
chr17	57808782	57851246	42465	+	0.24	-1.29415366609567	0.00183024193875443	0.0042315023170737	ENSG00000062716	VMP1
chr12	69644909	69656342	11434	+	0.245	2.20343011143922	0.00186432769966182	0.00430529629247485	ENSG00000111605	CPSF6
chr8	109462052	109468159	6108	+	0.352	-1.23642955923099	0.00188785175145693	0.00435403005122547	ENSG00000104412	EMC2
chr12	41408030	41423021	14992	+	0.026	-1.24180007067017	0.00188981566171015	0.00435403005122547	ENSG00000018236	CNTN1
chr9	96233423	96261168	27746	+	0.674	-0.994709540450614	0.00190429126540998	0.00438229716466305	ENSG00000048828	FAM120A
chr10	52220433	52350007	129575	-	0.225	-1.47634888011248	0.00200776033851256	0.00461120657806206	ENSG00000198964	SGMS1
chr7	153555575	153562137	6563	+	0.51	-2.72854121024099	0.00200840568480548	0.00461120657806206	n/a	
chr21	46548317	46554747	6431	+	0.526	-1.3629687773339	0.00202362050821757	0.00464077405233268	ENSG00000197381	ADARB1
chr12	89860547	89866052	5506	-	0.49	-1.80524706860828	0.00204106400110128	0.00467537843850882	ENSG00000139323	POC1B
chr11	85707869	85742653	34785	-	0.319	-0.823746092521762	0.00208041662092115	0.00476003157736107	ENSG00000073921	PICALM
chr10	5741488	5756170	14683	+	0.6	-1.25580967261383	0.00209026379623224	0.00477705857228679	ENSG00000108021	TASOR2
chr3	196857398	196876667	19270	-	0.188	-1.23450354374428	0.00209462004292491	0.00478151196005617	ENSG00000075711	DLG1
chr4	56319221	56322467	3247	-	0.308	-1.47018179457943	0.00211858518030795	0.00483066609424981	ENSG00000134852	CLOCK
chr2	202010101	202014558	4458	+	0.132	2.14563942808614	0.00216509521881964	0.00493105401900895	ENSG00000003402	CFLAR
chr1	117944808	117984947	40140	+	0.711	-0.843350541340007	0.00217286343895883	0.00494307765151459	ENSG00000198162	MAN1A2
chr10	98303833	98336586	32754	-	0.205	-1.11928498616956	0.00218236876458881	0.0049590210142716	ENSG00000077147	TM9SF3
chr19	21587931	21588658	728	+	0.375	-1.45558842819629	0.00219195782922598	0.00497511799867748	ENSG00000196268	ZNF493
chr13	100909849	100925600	15752	+	0.565	-1.12750188978197	0.00222173301412062	0.00503694265530087	ENSG00000175198	PCCA
chr14	53003437	53011089	7653	-	0.394	-1.30354403760104	0.00224289709779405	0.00507912615304331	ENSG00000087301	TXNDC16
chr13	100953714	101101559	147846	+	0.188	-1.655946865093	0.00225394882565049	0.00509736033391134	ENSG00000175198	PCCA
chr17	65941525	65972074	30550	+	0.559	1.48982948241613	0.00225608244386106	0.00509736033391134	ENSG00000171634	BPTF
chr4	1902353	1936989	34637	+	0.145	-1.26330112582795	0.00226987743708462	0.00512270067051143	ENSG00000109685	NSD2
chr9	33986758	33998862	12105	-	0.25	-1.07892199412368	0.00227513277615026	0.00512800729700224	ENSG00000137073	UBAP2
chr6	30202135	30222241	20107	-	0.526	-1.4089829419016	0.0022773929687593	0.00512800729700224	ENSG00000270604	HCG17
chr7	33397467	33427756	30290	+	0.2	1.15225999659673	0.00229524420584351	0.00516234993522673	ENSG00000122507	BBS9
chr2	230723488	230725247	1760	-	0.105	-1.27898054354739	0.00234411142473903	0.00526629557639334	ENSG00000153827	TRIP12
chr4	1902353	1906105	3753	+	0.095	-1.47492996312678	0.00235715025542464	0.00528960497996987	ENSG00000109685	NSD2
chr6	69943182	69949118	5937	+	0.448	-1.44733713965114	0.00243675150426748	0.00546206375561536	ENSG00000135298	ADGRB3
chr2	10784446	10808849	24404	-	0.111	-1.25123778932543	0.00248758865957039	0.0055697306402557	ENSG00000115761	NOL10
chr10	13169745	13178897	9153	+	0.193	-1.37522544453888	0.00249170466702862	0.00557266381612482	ENSG00000123240	OPTN
chr15	52338027	52342334	4308	+	0.138	-1.4111862047666	0.00249589703023908	0.00557576096969045	ENSG00000069956	MAPK6
chr16	18852887	18856973	4087	-	0.185	-1.11901783523626	0.00252701977877279	0.00563894525914917	ENSG00000157106.12	
chr13	44058145	44080362	22218	-	0.706	-1.50208895716049	0.00253102634393491	0.00563896258720984	ENSG00000120658	ENOX1
chr2	215632206	215661841	29636	-	0.588	1.53025934199725	0.00253423230098504	0.00563896258720984	ENSG00000138376	BARD1
chr1	233334685	233372726	38042	-	0.24	-1.44366009352671	0.00253554561449063	0.00563896258720984	ENSG00000135749	PCNX2
chr10	32740520	32873232	132713	+	0.561	-1.74130207076017	0.00254047565722473	0.00564360699692204	ENSG00000216937	CCDC7
chr17	28011581	28030080	18500	-	0.312	1.6909328439309	0.00258443480304651	0.00573484638977696	ENSG00000141298	SSH2
chr22	32874968	32881196	6229	+	0.301	-1.15598811012851	0.00259431892348406	0.00575035422102606	ENSG00000100225	FBXO7
chr2	230723488	230744844	21357	-	0.16	-1.06689270731404	0.00264079496946148	0.00584684371165049	ENSG00000153827	TRIP12
chr8	141799573	141874498	74926	-	0.052	-1.4100733977089	0.0026624846196989	0.00588830117452341	ENSG00000169398	PTK2
chr14	33684388	33684793	406	+	0.37	1.06165982388144	0.00266618096779868	0.00588991702118817	ENSG00000151322	NPAS3
chr17	57148184	57161450	13267	-	0.075	-1.77181641438941	0.00269214245378686	0.00594066101468967	ENSG00000108395	TRIM37
chr1	7837220	7838229	1010	+	0.216	1.17018270276402	0.00269803630701081	0.00594705894086955	ENSG00000049245	VAMP3
chr1	41578955	41608784	29830	-	0.273	-1.37842594235436	0.00272313966706031	0.00599573767048977	ENSG00000010803	SCMH1
chr7	66456124	66459328	3205	-	0.119	-1.34808763198518	0.00275787064066453	0.00606548293727547	ENSG00000126524	SBDS
chr2	159992705	160007067	14363	+	0.16	1.53537528720794	0.00276627560122552	0.00607723821242687	ENSG00000115183	TANC1
chr16	22142526	22143050	525	+	0.571	2.17179463336291	0.00278731485094273	0.00611669314251078	ENSG00000175267	VWA3A
chr12	99166820	99225914	59095	-	0.12	-1.39441852383665	0.00280721896626349	0.00615357270088222	ENSG00000185046	ANKS1B
chr11	33307959	33309057	1099	+	0.873	-0.632576958892389	0.00282932472919059	0.0061951917444019	ENSG00000110422	HIPK3
chr11	120346049	120348235	2187	+	0.157	-1.23565288382142	0.00286345001246223	0.0062630085074339	ENSG00000196914	ARHGEF12
chr4	113483527	113506881	23355	-	0.71	-1.45209311590081	0.00292298326947634	0.00638618786928494	ENSG00000138658	ZGRF1
chr21	38480692	38505066	24375	+	0.593	-1.53827358949089	0.00294667721339667	0.00643088016022614	ENSG00000182670	TTC3
chr4	77055328	77065626	10299	-	0.667	0.929894223747503	0.00298857123556594	0.00651515090431828	ENSG00000138750	NUP54
chr16	48290521	48311390	20870	+	0.061	-1.36239251879574	0.00300989888836422	0.0065544508687405	ENSG00000102910	LONP2
chr13	30782714	30857928	75215	-	0.263	-1.52511875781382	0.00301416218372105	0.00655654556064622	ENSG00000102781	KATNAL1
chr4	54249940	54310270	60331	+	0.206	-1.24136254219594	0.0030548221982133	0.0066377208814569	ENSG00000145216	FIP1L1
chr10	117185760	117228839	43080	+	0.026	-1.42719051563397	0.00313205000146107	0.00679808885563026	ENSG00000107518	ATRNL1
chr14	91409422	91467503	58082	-	0.229	-1.39419425436896	0.00322994253967284	0.00700291035348281	ENSG00000100784	RPS6KA5
chr1	245006437	245012158	5722	-	0.136	-1.82453500711214	0.00329085560401346	0.00712719654260712	ENSG00000153187	HNRNPU
chr20	58415424	58416590	1167	+	0.074	-1.5124633178356	0.00333165918722648	0.00720770713053571	ENSG00000087495	PHACTR3
chr20	32207323	32211102	3780	+	0.471	1.10370658961591	0.00336607526580787	0.00727423882251841	ENSG00000078699	CBFA2T2
chr1	155408118	155429689	21572	-	0.248	-0.815787576392818	0.00346100359934437	0.00747125342206295	ENSG00000116539	ASH1L
chr1	45553553	45553909	357	-	0.64	-1.32255219208055	0.00365586392914371	0.00788332873320239	ENSG00000162415	ZSWIM5
chr7	140476712	140508795	32084	-	0.571	-1.04233493008679	0.00367860809880216	0.00792376972258252	ENSG00000157764	BRAF
chr1	33760538	33760906	369	+	0.174	1.10143610652346	0.00372380578959536	0.00801243585930269	ENSG00000160094	ZNF362
chr5	107521818	107684231	162414	-	0.153	-1.3426955898735	0.00376951607553577	0.00809390135321558	ENSG00000145743	FBXL17
chr2	73761951	73800551	38601	+	0.258	-1.53254994651771	0.00376981810258027	0.00809390135321558	ENSG00000116127	ALMS1
chr8	104897526	104898451	926	+	0.18	-1.60323941459411	0.00382604098676724	0.00820574233231072	ENSG00000176406	RIMS2
chrX	79988955	79991587	2633	-	0.294	-1.52124769716563	0.00389953828912886	0.00835186630466794	ENSG00000165288	BRWD3
chr18	60212035	60223530	11496	+	0.571	-1.24215020351102	0.00390258405374212	0.00835186630466794	ENSG00000141664	ZCCHC2
chr10	116975455	117075246	99792	+	0.011	-1.47927392682568	0.00402774923770022	0.00861045208403943	ENSG00000107518	ATRNL1
chr9	87356807	87367000	10194	+	0.027	1.49154656660946	0.00403661901957956	0.00862013480955378	ENSG00000148053	NTRK2
chr7	158552177	158591763	39587	-	0.135	-1.20503603575773	0.00408983923239282	0.00872440463537287	ENSG00000117868	ESYT2
chr12	90013776	90029028	15253	-	0.07	-1.47628697769662	0.00410679826392392	0.00875118170831858	ENSG00000070961	ATP2B1
chrX	14861782	14877456	15675	-	0.667	-1.3938870670674	0.00414530370235517	0.00882376543716761	ENSG00000181544	FANCB
chr10	116873772	116931050	57279	+	0.038	-1.73480627319029	0.00416451341526048	0.00885516449968662	ENSG00000107518	ATRNL1
chr12	70193989	70195501	1513	+	0.323	1.24144639465075	0.0041948745298841	0.00891018269128324	ENSG00000127328	RAB3IP
chr9	88920107	88924932	4826	-	0.345	1.47221364317656	0.00422820625067519	0.00897138633957365	ENSG00000083223	TUT7
chr2	40366541	40405633	39093	-	0.324	-2.05942419134642	0.00429206088476666	0.00909715359353958	ENSG00000183023	SLC8A1
chr1	241031887	241033419	1533	-	0.098	-1.35677062106111	0.00431876866912282	0.00914400274720461	ENSG00000182901	RGS7
chr8	136533480	136569830	36351	+	0.06	-1.20398409533722	0.00435430371568847	0.00920942191624847	ENSG00000131773	KHDRBS3
chr9	123924134	123928458	4325	+	0.4	1.4556941930688	0.00436709259961677	0.00922664457748819	ENSG00000119397	CNTRL
chr15	72324835	72338975	14141	-	0.099	-1.23349386452556	0.00443407830587042	0.00935821415032801	ENSG00000066933	MYO9A
chr14	32559708	32563592	3885	+	0.361	1.31217685174071	0.00446892915624503	0.00942175510010894	ENSG00000100852	ARHGAP5
chr13	78318418	78327493	9076	+	0.022	-1.28206923380758	0.00449962400673321	0.00946929306149194	ENSG00000139737	SLAIN1
chr17	8141349	8141947	599	-	0.585	-1.40933606853466	0.00450101341895689	0.00946929306149194	ENSG00000178971	CTC1
chr12	122861936	122865105	3170	-	0.278	-1.30194548486648	0.00458037174447899	0.00962605109474632	ENSG00000130779	CLIP1
chr1	84376848	84412965	36118	-	0.396	-1.77902849066259	0.00463736285494482	0.00973288947316596	ENSG00000137941	TTLL7
chr5	78936674	78964851	28178	+	0.222	-1.16777333623127	0.00464101023720452	0.00973288947316596	ENSG00000164329	TENT2
chr16	58593708	58594266	559	-	0.154	1.6281339133045	0.00465392066524418	0.00974966924174572	ENSG00000125107	CNOT1
chr6	71442081	71483128	41048	+	0.129	-1.52561811612379	0.00474394240733556	0.00992474681288233	ENSG00000112305	SMAP1
chr4	36212012	36231267	19256	-	0.043	-1.22894582533228	0.0047474871461421	0.00992474681288233	ENSG00000047365	ARAP2
chr2	148730308	148739650	9343	-	0.308	-1.28121084751159	0.00479191315770428	0.0100070867835969	ENSG00000115947	ORC4
chr2	99802640	99812219	9580	+	0.373	-1.88659292872606	0.00480613791968309	0.0100262499038767	ENSG00000241962	
chr8	141749117	141762415	13299	-	0.465	-1.45659316450139	0.00483516480028666	0.0100762196152878	ENSG00000169398	PTK2
chr1	44773982	44804994	31013	-	0.265	-1.04087376487035	0.00485471970215332	0.0101063661724072	ENSG00000117419	ERI3
chr4	110412483	110416012	3530	+	0.346	-0.958725297527856	0.0049257500418076	0.0102434969455811	ENSG00000138802	SEC24B
chr7	38050523	38053183	2661	+	0.87	-1.51247643959696	0.00504905617873232	0.0104889388817598	ENSG00000106483	SFRP4
chr19	21216262	21216990	729	+	0.481	1.0477738648241	0.00506359909818949	0.0105081586300986	ENSG00000118620	ZNF430
chr6	99912480	99916494	4015	-	0.153	-1.58359629472879	0.00507258229070192	0.0105158125567161	ENSG00000123552	USP45
chr1	169947226	170001116	53891	-	0.268	-1.05838634379579	0.00509673318697886	0.0105548614278832	ENSG00000075945	KIFAP3
chr9	136277419	136278041	623	-	0.842	-1.21148977854504	0.00510259983937792	0.0105560034177131	ENSG00000148300	REXO4
chr1	63269390	63307218	37829	+	0.407	-1.32955740658058	0.0051368674148763	0.0106158363017111	ENSG00000125703	ATG4C
chr3	125279223	125301822	22600	-	0.174	-1.32819166144361	0.00517417768936266	0.010681826290098	ENSG00000144909	OSBPL11
chr2	154757449	154801152	43704	+	0.266	-1.56447727711629	0.00522658665443672	0.0107788173371873	ENSG00000144278	GALNT13
chr12	27521195	27523163	1969	+	0.526	-1.36700914117826	0.00527689463985138	0.0108712787912291	ENSG00000029153	ARNTL2
chr16	84773915	84779279	5365	+	0.453	-1.41678584189489	0.005286403994212	0.0108795837642539	ENSG00000103194	USP10
chr3	3819409	3830758	11350	-	0.889	1.03547307813254	0.00530009249202634	0.0108964634463399	ENSG00000144455	SUMF1
chr7	158662546	158669382	6837	+	0.2	1.38645473554404	0.00536951424817739	0.0110277717651296	ENSG00000126870	DYNC2I1
chr3	145820542	145842016	21475	-	0.176	1.74610546475315	0.00542497086255571	0.0111301571622269	ENSG00000152952	PLOD2
chr6	13632602	13659064	26463	-	0.205	-1.37312339251223	0.00543473719422895	0.0111386873764073	ENSG00000010017	RANBP9
chr5	142416761	142437312	20552	+	0.378	-1.47452587901235	0.00547744399375511	0.0112146430635027	ENSG00000145819	ARHGAP26
chr2	106739426	106782539	43114	-	0.444	-1.44565376078441	0.00553295010441358	0.0113166209138675	ENSG00000115652	UXS1
chr13	20625573	20641530	15958	+	0.2	-0.924626349450315	0.0056174579109546	0.0114776454847282	ENSG00000121741	ZMYM2
chr3	154013073	154024084	11012	-	0.311	-1.2176114606961	0.00567438224634837	0.0115681120350699	ENSG00000174953	DHX36
chr4	3088666	3109150	20485	+	0.705	-0.953516839388797	0.00567628481286832	0.0115681120350699	ENSG00000197386	HTT
chr10	21234267	21250708	16442	-	0.115	-1.3039541422927	0.00567920908066121	0.0115681120350699	ENSG00000078114	NEBL
chr3	170906491	170912424	5934	-	0.302	1.00420619124852	0.00583299347960873	0.0118381248308799	ENSG00000154310	TNIK
chr14	40111917	40125012	13096	+	0.4	-1.24207768813685	0.00583410308411077	0.0118381248308799	ENSG00000258526	
chr22	28290543	28310335	19793	-	0.423	-0.855598150046601	0.00583452590413012	0.0118381248308799	ENSG00000180957	PITPNB
chr18	76856476	76886375	29900	+	0.244	-1.01821547079306	0.00583561138440657	0.0118381248308799	ENSG00000166377	ATP9B
chr1	230798887	230807386	8500	+	0.209	-1.13186257186694	0.00585377180306082	0.0118628477559988	ENSG00000135775	COG2
chr2	99786013	99787892	1880	-	0.467	1.47430438296705	0.00599476387393464	0.0121361886377515	ENSG00000158411	MITD1
chr13	101910794	101944717	33924	-	0.174	-1.25640618201022	0.00604750798425616	0.0122304998541067	ENSG00000102452	NALCN
chr6	168271063	168290006	18944	+	0.111	-1.41922882339944	0.00609534912347984	0.0123147134885361	ENSG00000130396	AFDN
chr6	16326625	16328701	2077	-	0.395	-0.930546449299403	0.00611320294457587	0.0123382327722842	ENSG00000124788	ATXN1
chr15	30058469	30092905	34437	-	0.042	-1.38027762428481	0.00612279175794359	0.0123450400317522	ENSG00000104067	TJP1
chr14	89192885	89212627	19743	-	0.219	-1.76473686880908	0.00618006376698968	0.0124478769180948	ENSG00000165521	EML5
chr10	126097111	126100769	3659	-	0.058	-1.32017296999839	0.00629425744819044	0.0126650408228027	ENSG00000065154	OAT
chr4	30921775	30951837	30063	+	0.114	-1.40083696218146	0.00643002449094131	0.0129169248691792	ENSG00000169851	PCDH7
chr15	50878589	50884823	6235	-	0.596	-1.07784557609083	0.00643244647312098	0.0129169248691792	ENSG00000092439	TRPM7
chr15	30053342	30092905	39564	-	0.144	-1.3916461580624	0.00649726471841326	0.0130339067987563	ENSG00000104067	TJP1
chr14	73614503	73614814	312	+	0.143	1.63131303934121	0.00652430527555626	0.0130749447802772	ENSG00000080815	PSEN1
chrX	133607389	133632714	25326	+	0.133	-1.25133646281477	0.00653561792207952	0.0130844124931955	ENSG00000165704	HPRT1
chr6	117013218	117047785	34568	+	0.111	-1.16484292972314	0.00655050168099761	0.0131010033619952	ENSG00000196911	KPNA5
chr15	72810408	72853890	43483	+	0.182	-1.46923224264088	0.00657837030799618	0.013143504458431	ENSG00000166233	ARIH1
chr3	66286968	66313803	26836	+	0.455	-1.17374861970958	0.00661244562797165	0.0131983085599515	ENSG00000144741	SLC25A26
chr6	107824861	107827631	2771	+	0.543	-0.937930045791125	0.00668741904177722	0.0133345524266763	ENSG00000112320	SOBP
chr4	151023630	151023964	335	+	0.132	1.29354653500657	0.0067026679299805	0.0133515531684466	ENSG00000170390	DCLK2
chr2	191523884	191537878	13995	+	0.762	-0.945941383398789	0.00673428135801345	0.0134010849469085	ENSG00000138386	NAB1
chr12	52139687	52145377	5691	+	0.242	-1.2690329910984	0.00674686615141667	0.0134106165263202	ENSG00000196876.9	
chrX	110385324	110416309	30986	+	0.457	-1.53011437793901	0.00675257629724078	0.0134106165263202	ENSG00000077264	PAK3
chr5	154330381	154346797	16417	+	0.519	-1.3123410910627	0.00681583581720307	0.0135227272057595	ENSG00000082515	MRPL22
chr9	114332371	114348445	16075	-	0.121	-1.2563313419188	0.00688232161041246	0.0136410087008774	ENSG00000106853	PTGR1
chr2	113057426	113057606	181	+	0.593	0.773249766847793	0.00690698731886854	0.0136722247034408	ENSG00000188177	ZC3H6
chr14	70633356	70635201	1846	-	0.267	-1.24620885551354	0.00691183967887946	0.0136722247034408	ENSG00000100678	SLC8A3
chr7	90376996	90419967	42972	+	0.053	1.52835535743571	0.00692986987282698	0.0136942503158551	ENSG00000058091	CDK14
chr1	21220010	21268823	48814	-	0.284	-1.2270543496513	0.00699033097453417	0.0137829840164785	ENSG00000075151	EIF4G3
chr5	108103794	108134090	30297	+	0.115	-1.21402156007911	0.00699516204058409	0.0137829840164785	ENSG00000151422	FER
chr7	77407655	77408131	477	+	0.449	-1.51753954004031	0.00699559309597698	0.0137829840164785	ENSG00000187257	RSBN1L
chr9	86293356	86301070	7715	-	0.325	-0.8138528725883	0.00701627588405835	0.0138100336033101	ENSG00000135018	UBQLN1
chr11	33572586	33573787	1202	+	0.071	-1.39100811137513	0.00715254447009396	0.0140643102154521	ENSG00000110427	KIAA1549L
chr16	67644727	67646024	1298	+	0.333	-1.01212173395044	0.00716135151439567	0.0140676994140354	ENSG00000102974	CTCF
chr1	44750507	44804994	54488	-	0.101	-1.07345026456972	0.00722649941462543	0.0141816480607175	ENSG00000117419	ERI3
chr10	52193236	52350007	156772	-	0.594	-1.66124481148549	0.00725316356671489	0.0142199238336582	ENSG00000198964	SGMS1
chr21	38792601	38845182	52582	+	0.049	1.24837015826989	0.00727773743519895	0.0142540301245613	ENSG00000157540	DYRK1A
chr7	77789342	77814987	25646	-	0.694	-1.57914012792406	0.00759318269723853	0.0148572027947938	ENSG00000187391	MAGI2
chr14	91947920	91952074	4155	-	0.464	-1.08046729227097	0.00767063410040633	0.0149939757120147	ENSG00000100796	PPP4R3A
chr10	31661947	31750166	88220	+	0.093	1.4938461318994	0.0077223943158126	0.0150657085052539	ENSG00000148516	ZEB1
chr19	47421745	47425613	3869	+	0.168	-1.00965593790634	0.00772250315123288	0.0150657085052539	n/a	
chr18	21644104	21663045	18942	+	0.818	-1.10399198801446	0.00778908924677543	0.0151806979824298	ENSG00000168234	TTC39C
chr1	741179	745550	4372	-	0.909	1.8952438889486	0.00798528729270472	0.015547824081678	ENSG00000230092	
chr11	92042770	92088570	45801	+	0.231	-1.48621444236371	0.00816021875569034	0.0158728642985318	n/a	
chr2	36668401	36669878	1478	+	0.276	-1.25080448529543	0.00821616105155938	0.015966042904498	ENSG00000150938	CRIM1
chr5	109103236	109159538	56303	+	0.256	-1.57802510126024	0.00827564502516761	0.0160659149755453	ENSG00000112893	MAN2A1
chr1	78098800	78107340	8541	-	0.164	-1.0165653456739	0.00829178614918037	0.0160815305588596	ENSG00000036549	ZZZ3
chr1	155644801	155649303	4503	-	0.566	-0.748162907095591	0.00837711027029603	0.0162311619481053	ENSG00000163374	YY1AP1
chr7	7273934	7283381	9448	+	0.2	-1.06561358994205	0.0084146880990385	0.0162880804724078	ENSG00000106392	C1GALT1
chr5	109103236	109125228	21993	+	0.1	-1.35493609888845	0.00847500217606642	0.0163888552304459	ENSG00000112893	MAN2A1
chr12	107236367	107237725	1359	+	0.16	-1.35117954853255	0.00848852696338378	0.0163990413903504	ENSG00000111785	RIC8B
chr1	193110980	193121574	10595	+	0.093	-1.18383263952881	0.00862552371358371	0.0166475122402111	ENSG00000134371	CDC73
chr2	32399132	32409407	10276	+	0.5	-1.21992658307683	0.00865826308622703	0.0166944762031523	ENSG00000152683	SLC30A6
chr11	36248635	36248980	346	+	0.808	0.860246648956982	0.00872063406388098	0.0167984279833828	ENSG00000179241	LDLRAD3
chr1	231090079	231097049	6971	-	0.364	1.40326595480138	0.00879293087961363	0.0169212797741402	ENSG00000143643	TTC13
chr1	179972309	179975702	3394	+	0.164	1.28058470301179	0.00885165840584724	0.01701780599614	ENSG00000135837	CEP350
chr4	128995615	129003460	7846	+	0.227	-1.48011576686481	0.00897715035197116	0.0172423796895694	ENSG00000138709	LARP1B
chr10	49609655	49618211	8557	+	0.313	-1.08466230027557	0.00916963579900745	0.0175723884370081	ENSG00000107643	MAPK8
chr7	30590252	30614497	24246	-	0.25	1.35087526901657	0.00917511703271058	0.0175723884370081	ENSG00000196295	
chr5	38496484	38530768	34285	-	0.101	-1.13258276928012	0.00917551198850826	0.0175723884370081	ENSG00000113594	LIFR
chr9	113734353	113735838	1486	-	0.297	1.25480229723884	0.00918559753052728	0.0175747559688123	ENSG00000198121	LPAR1
chr6	54013854	54095715	81862	+	0.864	-1.8878275884121	0.00919767699346835	0.017580930230056	ENSG00000146147	MLIP
chr7	14647059	14712652	65594	-	0.052	-1.20566961078232	0.00920922230880282	0.0175860726012331	ENSG00000136267	DGKB
chr1	35846860	35854683	7824	+	0.138	-0.969149965504302	0.00921943663892688	0.0175886658644657	ENSG00000146463	ZMYM4
chr9	88211277	88248289	37013	-	0.224	-1.49971651337169	0.00927136664800054	0.0176707621525231	ENSG00000135049	AGTPBP1
chr5	139819704	139828890	9187	+	0.193	-0.897197582810443	0.00940073197513379	0.0179001473658828	ENSG00000254996	ANKHD1-EIF4EBP3
chr3	171969050	172028671	59622	+	0.267	1.63544572158694	0.00993545503108254	0.0188969054883039	ENSG00000075420	FNDC3B
chr18	29691717	29704808	13092	+	0.821	-1.17633337068578	0.0099432357680149	0.0188969054883039	ENSG00000134758	RNF138
chr12	100676721	100691953	15233	+	0.516	1.00164463351277	0.0101366244616816	0.0192460192934032	ENSG00000136021	SCYL2
chr7	81598203	81611943	13741	-	0.206	-1.23703896881344	0.0103986933035272	0.0197247420256018	ENSG00000153956	CACNA2D1
chr11	17981017	18029623	48607	-	0.095	-1.0596179185144	0.0105497625342063	0.019992202665013	ENSG00000129158	SERGEF
chr4	88116476	88116842	367	-	0.535	0.737424160117123	0.0106592236623653	0.0201803795933817	ENSG00000145332	KLHL8
chr13	61013822	61041513	27692	+	0.732	-0.879848412568401	0.0106786722588337	0.0201979458152798	ENSG00000083544	TDRD3
chr16	47531310	47644831	113522	+	0.298	-1.09767152887988	0.0106914573890223	0.0202028871309213	ENSG00000102893	PHKB
chr15	83819967	83832827	12861	-	0.093	-1.14194438862839	0.0107520279011216	0.0202980298589615	ENSG00000166503	HDGFL3
chrX	6069036	6069812	777	-	0.275	-1.03177778477721	0.0108192403535856	0.0204055188435147	ENSG00000146938	NLGN4X
chr15	67524152	67529158	5007	-	0.542	-1.13501582664274	0.0108450376826865	0.0204347673983069	ENSG00000103591	AAGAB
chr3	15452752	15457449	4698	-	0.364	-1.2496419513505	0.0108985262851669	0.0205160883434516	ENSG00000206562	METTL6
chr10	123298106	123325218	27113	-	0.357	-1.3999162543724	0.0109136724606716	0.0205232207893418	ENSG00000066468	FGFR2
chr2	109388157	109389502	1346	+	0.128	1.28609162421743	0.0109229830686477	0.0205232207893418	ENSG00000153201	RANBP2
chr22	46189425	46202902	13478	+	0.085	1.38947259493172	0.0110281108653655	0.0206890625491713	ENSG00000130638	ATXN10
chr7	158566032	158591763	25732	-	0.265	-1.24154651182848	0.0110320832022016	0.0206890625491713	ENSG00000117868	ESYT2
chr4	128842679	128861152	18474	-	0.471	-1.18133632655938	0.0110797847005992	0.0207589173730095	ENSG00000164073	MFSD8
chr20	39896103	39897723	1621	-	0.5	1.20482249871108	0.0111419566661693	0.0208557266154686	ENSG00000174306	ZHX3
chr1	12335882	12338095	2214	+	0.262	-1.02338592351332	0.0111903336421459	0.0209265561330525	ENSG00000048707	VPS13D
chr4	103225474	103236987	11514	-	0.24	1.68545976145532	0.0113895416771188	0.0212790496432341	ENSG00000138821	SLC39A8
chr3	47466975	47470160	3186	-	0.291	-1.40159850068344	0.0114041852901614	0.0212863834457336	ENSG00000114650	SCAP
chr1	240370099	240421332	51234	+	0.109	1.33842412336282	0.0114851269905752	0.021417335402143	ENSG00000155816	FMN2
chr1	243579004	243589860	10857	+	0.59	-0.671231817815794	0.0115130351760215	0.0214492381421939	ENSG00000054282	SDCCAG8
chr11	77330651	77336863	6213	-	0.531	-0.711892473328788	0.0116481858366901	0.0216806907888159	ENSG00000074201	CLNS1A
chr10	126370176	126370948	773	-	0.14	-1.17892625979931	0.0116792580322115	0.0217181708351798	ENSG00000189319	FAM53B
chr5	65284463	65290692	6230	+	0.025	0.859834338779228	0.0118959531895261	0.0221004331472393	ENSG00000112851	ERBIN
chr2	73659326	73682422	23097	+	0.4	-1.39901477376989	0.0119458414990336	0.0221723749692344	ENSG00000116127	ALMS1
chr22	46085592	46136418	50827	+	0.174	-1.07239782674445	0.0120574406481759	0.0223586154316315	ENSG00000130638	ATXN10
chr7	155465561	155473602	8042	+	0.352	0.760362576141592	0.0120876875288467	0.0223937942465387	ENSG00000184863	RBM33
chr2	32703703	32725176	21474	+	0.095	-1.24360766528249	0.0121469515383575	0.0224826148696905	ENSG00000115760	BIRC6
chr6	136709531	136710655	1125	-	0.425	-1.43202437027303	0.0121911390744817	0.022527107049798	ENSG00000135525	MAP7
chr22	24698163	24765288	67126	+	0.125	-1.36483335664991	0.012193675769654	0.022527107049798	ENSG00000258555	SPECC1L-ADORA2A
chr11	18312989	18313566	578	-	0.44	-1.13431651967053	0.0122523340169526	0.022614438064747	ENSG00000110756	HPS5
chr15	63998979	64008672	9694	-	0.124	-1.10884356619297	0.0122755169993898	0.0226227464092305	ENSG00000103657	HERC1
chr4	62800558	62863983	63426	+	0.204	1.10283999277746	0.0122796176380415	0.0226227464092305	ENSG00000150471	ADGRL3
chr12	99166820	99194903	28084	-	0.074	-1.1681830970139	0.0123269633191869	0.0226889241444904	ENSG00000185046	ANKS1B
chr1	104108057	104118162	10106	+	0.739	-1.05311431032748	0.0123979958177286	0.022798536753712	ENSG00000240038	AMY2B
