ID	ENSEMBL	SYMBOL	hb01	hb02	hb03	hb04	hb05	hb06	hb07	hb08	hb09	hb10	hb11	hb12	hb13	hb14	hb15	hb16	hb17	hb18	P01	P02	P03	P04	P05	P06	P07	P08	P09	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	R01	R02	R03
chr1:21295967|21329301	ENSG00000075151	EIF4G3	2.64141142152128	3.77919427315867	3.73050950525522	3.78743594434624	7.02156569759735	3.2098889467627	3.22788913225988	7.82829803387996	5.98857409828112	1.33812576258755	0	1.36699074821004	2.10663410118497	3.51538513848822	6.34085659023714	0	6.81079407861281	18.7080363776525	3.30178737468763	0	0	2.57363913876994	0	2.04117599666966	3.10156791395666	8.46318475739574	0	0	0	7.47826740313905	6.40213265188945	8.99948533046899	9.45849255219248	0	12.8248337318812	15.8990377220239	9.44488962810182	0	0	4.00292933794912	0	33.9741293525796	0	30.1319767330331
chr1:21324094|21329301	ENSG00000075151	EIF4G3	3.16969370582553	3.23930937699315	1.24350316841841	3.78743594434624	0	0	0	0	3.32698561015618	4.68344016905642	2.03787855659752	3.4174768705251	2.10663410118497	3.51538513848822	2.81815848454984	2.1384356249073	4.54052938574187	3.25357154393956	2.47634053101572	0	0	0	0	0	0	12.6947771360936	0	2.24511915422099	0	0	2.56085306075578	2.57128152299114	17.5657718826432	12.2408697492815	4.27494457729372	0	3.14829654270061	0	0	0	0	9.05976782735456	0	13.6963530604696
chr1:21327692|21329301	ENSG00000075151	EIF4G3	1.05656456860851	0	0	0	0	0	0	0	1.33079424406247	2.00718864388132	0	0	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	2.11579618934893	0	0	0	6.23188950261587	0	0	10.8097057739343	0	0	0	0	0	0	0	0	4.52988391367728	0	0
chr1:21329206|21437876	ENSG00000075151	EIF4G3	1.58484685291277	1.07976979233105	0	0	0	0	1.29115565290395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57128152299114	0	0	0	0	0	3.24788004333531	0	0	0	0	0	0
chr1:21377359|21415706	ENSG00000075151	EIF4G3	1.05656456860851	0	0	0	0	0	0	0	1.99619136609371	0	0	0	0	0	0	0	0	1.62678577196978	1.65089368734382	0	0	1.71575942584663	0	3.06176399500449	0	2.11579618934893	3.23507381969565	2.24511915422099	0	0	2.56085306075578	3.85692228448671	0	4.08028991642718	0	5.78146826255413	0	0	0	0	0	0	0	10.9570824483757
chr1:21377359|21437876	ENSG00000075151	EIF4G3	1.05656456860851	1.61965468849657	2.48700633683682	0	0	1.92593336805762	0	1.95707450846999	3.32698561015618	2.6762515251751	3.39646426099587	3.4174768705251	1.40442273412331	0	2.11361886341238	0	4.54052938574187	1.62678577196978	0	0	0	0	1.90210440963073	0	0	3.1736942840234	0	4.49023830844198	0	3.73913370156952	0	3.85692228448671	6.75606610870891	0	0	0	6.29659308540121	0	0	0	0	11.3247097841932	14.4465136302814	8.21781183628175
chr1:22041882|22050588	ENSG00000090686	USP48	2.64141142152128	2.1595395846621	0	3.15619662028853	0	0	3.22788913225988	3.26179084744999	2.66158848812494	4.01437728776264	3.39646426099587	2.73398149642008	4.91547956943159	2.10923108309293	3.5226981056873	1.4256237499382	7.56754897623645	5.69375020189423	0	0	0	0	0	0	0	4.23159237869787	0	0	0	0	0	0	12.160918995676	2.72019327761812	2.84996305152915	0	4.72244481405091	0	3.39526120205213	8.00585867589824	0	9.05976782735456	16.854265901995	0
chr1:22041882|22056325	ENSG00000090686	USP48	1.05656456860851	3.23930937699315	0	2.52495729623083	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439400692368	0	0	0	0
chr1:22047529|22056325	ENSG00000090686	USP48	1.05656456860851	0	2.48700633683682	0	0	0	0	0	0	0	0	1.36699074821004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:22404922|22413359	ENSG00000070831	CDC42	1.05656456860851	0	0	1.89371797217312	0	0	0	0	1.33079424406247	0	2.71717140879669	0	0	1.40615405539529	0	2.1384356249073	0	0	0	0	0	0	1.90210440963073	0	0	0	0	2.24511915422099	0	0	3.84127959113367	0	0	0	0	0	3.14829654270061	0	0	10.0073233448728	0	0	0	5.47854122418783
chr1:22816373|22818026	ENSG00000184677	ZBTB40	1.05656456860851	1.07976979233105	0	0	0	0	0	1.30471633897999	1.99619136609371	3.34531440646887	2.71717140879669	2.05048612231506	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	3.24788004333531	0	6.00439400692368	0	0	0	0
chr1:23356962|23385660	ENSG00000004487	KDM1A	3.16969370582553	3.77919427315867	3.73050950525522	3.15619662028853	6.38324154327032	0	0	7.17593986438997	5.98857409828112	6.69062881293774	4.07575711319504	2.05048612231506	7.02211367061655	6.3276932492788	2.11361886341238	1.4256237499382	3.78377448811823	9.76071463181868	5.77812790570336	0	0	3.43151885169325	0	0	0	4.23159237869787	0	0	2.2920408346098	7.47826740313905	2.56085306075578	3.85692228448671	13.5121322174178	0	2.84996305152915	11.5629365251083	4.72244481405091	3.24788004333531	0	4.00292933794912	0	0	19.2620181737086	16.4356236725635
chr1:23376880|23385660	ENSG00000004487	KDM1A	4.7545405587383	3.23930937699315	2.48700633683682	6.31239324057706	2.55329661730813	6.4197778935254	4.51904478516383	9.13301437285996	6.65397122031235	7.35969169423151	6.79292852199173	6.15145836694518	3.51105683530828	4.21846216618587	4.93177734796222	4.2768712498146	3.78377448811823	7.32053597386401	2.47634053101572	0	0	1.71575942584663	0	0	0	2.11579618934893	0	0	0	0	0	0	13.5121322174178	0	8.54988915458744	0	3.14829654270061	0	0	28.0205053656438	0	6.79482587051592	0	5.47854122418783
chr1:23395032|23406160	ENSG00000004487	KDM1A	1.58484685291277	1.61965468849657	0	0	1.27664830865406	1.92593336805762	0	0	1.99619136609371	1.33812576258755	0	0	2.10663410118497	2.81230811079058	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	0	0	0	0	0	0	4.00292933794912	0	0	0	0
chr1:23397718|23398690	ENSG00000004487	KDM1A	3.16969370582553	0	0	1.89371797217312	0	0	0	0	0	2.6762515251751	0	0	0	0	0	0	2.27026469287094	6.50714308787912	0	0	2.56017944271109	1.71575942584663	0	0	0	0	0	0	0	0	2.56085306075578	3.85692228448671	4.05363966522535	0	0	0	3.14829654270061	6.49576008667062	0	8.00585867589824	0	4.52988391367728	0	5.47854122418783
chr1:24130890|24147083	ENSG00000117305	HMGCL	2.11312913721702	0	0	0	0	0	0	0	0	3.34531440646887	2.03787855659752	0	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:24140680|24147083	ENSG00000117305	HMGCL	1.58484685291277	0	2.48700633683682	3.78743594434624	0	0	0	0	1.33079424406247	0	0	1.36699074821004	0	0	0	0	2.27026469287094	2.44017865795467	0	0	0	0	0	0	0	0	0	3.36767873133148	0	11.2174011047086	0	0	0	2.72019327761812	5.6999261030583	5.78146826255413	9.44488962810182	0	0	0	0	0	4.81550454342715	16.4356236725635
chr1:24400650|24402763	ENSG00000142661	MYOM3	1.05656456860851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:24495907|24507344	ENSG00000185436	IFNLR1	1.05656456860851	0	0	2.52495729623083	0	0	0	0	3.32698561015618	1.33812576258755	2.03787855659752	3.4174768705251	0	0	1.40907924227492	0	2.27026469287094	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00585867589824	0	0	0	0
chr1:24840804|24841057	ENSG00000117602	RCAN3	4.22625827443404	4.3190791693242	4.35226108946443	7.57487188869247	0	1.92593336805762	0	0	3.99238273218741	2.6762515251751	2.71717140879669	6.15145836694518	0	1.40615405539529	0	0	13.6215881572256	18.7080363776525	0	0	0	0	0	0	0	3.1736942840234	0	0	0	4.9855116020927	0	5.14256304598228	0	2.72019327761812	9.97487068035202	0	0	0	0	24.0175760276947	0	0	0	0
chr1:25551493|25554726	ENSG00000117614	SYF2	2.64141142152128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:25666965|25678184	ENSG00000183726	TMEM50A	2.11312913721702	1.61965468849657	3.10875792104602	1.89371797217312	0	0	0	0	3.32698561015618	3.34531440646887	0	0	0	2.10923108309293	0	2.1384356249073	0	8.94732174583379	0	0	0	0	1.90210440963073	0	0	2.11579618934893	0	0	0	0	0	0	6.75606610870891	4.08028991642718	7.12490762882287	0	0	0	0	12.0087880138474	0	9.05976782735456	9.63100908685429	24.6534355088452
chr1:26584088|26586293	ENSG00000130695	CEP85	2.11312913721702	0	2.48700633683682	6.94363256463477	0	1.28395557870508	0	0	4.65777985421865	6.69062881293774	4.75504996539421	4.78446761873514	3.51105683530828	2.10923108309293	3.5226981056873	4.9896831247837	4.54052938574187	9.76071463181868	0	0	0	0	0	0	0	0	0	0	0	2.49275580104635	0	0	8.1072793304507	0	11.3998522061166	0	0	3.24788004333531	6.79052240410427	8.00585867589824	0	27.1793034820637	0	5.47854122418783
chr1:26772807|26774151	ENSG00000117682	DHDDS	3.69797599012979	3.23930937699315	6.21751584209204	5.68115391651936	0	0	0	0	1.99619136609371	2.6762515251751	0	2.73398149642008	4.21326820236993	2.10923108309293	0	0	9.08105877148374	14.641071947728	1.65089368734382	0	3.41357259028145	2.57363913876994	3.80420881926146	0	0	4.23159237869787	0	2.24511915422099	2.2920408346098	6.23188950261587	0	11.5707668534601	8.1072793304507	5.44038655523624	8.54988915458744	0	0	3.24788004333531	10.1857836061564	12.0087880138474	0	9.05976782735456	26.4852749888493	38.3497885693148
chr1:27269151|27269556	ENSG00000090273	NUDC	11.0939279703894	14.0370073003036	9.32627376313806	10.731068508981	9.57486231490548	7.70373347223048	7.74693391742371	6.52358169489997	21.2927079049995	11.3740689819942	22.4166641225727	13.6699074821004	7.02211367061655	4.92153919388351	3.5226981056873	8.55374249962921	23.459401826333	15.4544648337129	3.30178737468763	5.88612116093014	0	1.71575942584663	2.8531566144461	0	4.13542388527555	8.46318475739574	3.23507381969565	5.61279788555247	3.4380612519147	0	0	5.14256304598228	25.6730512130939	12.2408697492815	19.949741360704	5.78146826255413	7.87074135675152	4.87182006500297	5.0928918030782	34.0248993725675	4.35184871287171	11.3247097841932	9.63100908685429	57.5246828539722
chr1:27432376|27436268	ENSG00000090020	SLC9A1	1.05656456860851	1.61965468849657	1.24350316841841	2.52495729623083	0	1.28395557870508	0	0	5.32317697624988	0	2.71717140879669	0	0	2.10923108309293	0	1.4256237499382	4.54052938574187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:28354300|28374937	ENSG00000158161	EYA3	1.05656456860851	0	0	0	0	2.56791115741016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52988391367728	0	0
chr1:28362055|28374937	ENSG00000158161	EYA3	2.64141142152128	3.23930937699315	0	1.89371797217312	1.9149724629811	2.56791115741016	0	0	1.33079424406247	5.35250305035019	0	6.8349537410502	0	0	2.11361886341238	0	2.27026469287094	4.88035731590934	0	1.6817489031229	0	0	0	0	0	6.3473885680468	0	0	0	2.49275580104635	0	0	0	4.08028991642718	8.54988915458744	0	6.29659308540121	0	0	4.00292933794912	0	13.5896517410318	4.81550454342715	10.9570824483757
chr1:28362055|28384605	ENSG00000158161	EYA3	3.16969370582553	5.39884896165525	3.73050950525522	2.52495729623083	2.55329661730813	7.06175568287794	1.29115565290395	3.26179084744999	5.32317697624988	2.6762515251751	8.15151422639008	2.05048612231506	0	2.10923108309293	1.40907924227492	0	1.51350979524729	7.32053597386401	0	0	1.70678629514073	0	0	0	0	0	0	0	0	4.9855116020927	0	0	8.1072793304507	4.08028991642718	5.6999261030583	0	11.0190378994521	0	0	4.00292933794912	0	0	0	0
chr1:28931884|28948677	ENSG00000120656	TAF12	1.05656456860851	0	0	0	2.55329661730813	0	0	0	0	0	0	2.05048612231506	0	0	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:29313943|29314417	ENSG00000159023	EPB41	1.58484685291277	0	1.86525475262761	1.89371797217312	0	0	0	0	4.65777985421865	0	2.03787855659752	1.36699074821004	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	3.4380612519147	0	0	0	0	0	0	0	0	0	0	6.00439400692368	0	0	0	0
chr1:29319842|29344954	ENSG00000159023	EPB41	2.11312913721702	0	3.10875792104602	0	0	0	0	0	1.33079424406247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:29362338|29365938	ENSG00000159023	EPB41	1.58484685291277	3.23930937699315	0	3.78743594434624	0	0	0	0	0	0	2.03787855659752	2.73398149642008	0	0	0	0	6.05403918098916	7.32053597386401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29659308540121	0	0	0	0	0	0	0
chr1:29362338|29379824	ENSG00000159023	EPB41	4.22625827443404	3.77919427315867	2.48700633683682	1.26247864811541	0	1.28395557870508	0	0	0	2.6762515251751	1.35858570439835	2.73398149642008	0	0	0	0	2.27026469287094	4.06696442992445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:29362338|29391670	ENSG00000159023	EPB41	4.7545405587383	0	1.86525475262761	2.52495729623083	0	0	0	0	2.66158848812494	6.02156593164397	6.11363566979256	2.73398149642008	0	0	0	0	6.05403918098916	4.06696442992445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr1:29442211|29444501	ENSG00000159023	EPB41	1.05656456860851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:29474592|29481422	ENSG00000116350	SRSF4	1.05656456860851	0	0	0	2.55329661730813	2.56791115741016	0	0	1.33079424406247	0	2.03787855659752	0	0	0	0	0	2.27026469287094	5.69375020189423	0	0	0	0	0	0	0	2.11579618934893	0	0	2.2920408346098	0	0	0	0	0	7.12490762882287	0	0	0	0	0	0	0	0	0
chr1:29481208|29481422	ENSG00000116350	SRSF4	1.05656456860851	0	0	0	1.9149724629811	0	0	0	1.99619136609371	0	2.71717140879669	1.36699074821004	0	0	0	0	3.02701959049458	4.88035731590934	1.65089368734382	2.52262335468435	3.41357259028145	0	0	3.06176399500449	2.06771194263777	2.11579618934893	0	3.36767873133148	3.4380612519147	0	0	3.85692228448671	2.70242644348357	6.8004831940453	0	0	9.44488962810182	3.24788004333531	0	0	0	6.79482587051592	9.63100908685429	19.1748942846574
chr1:31465237|31468067	ENSG00000134644	PUM1	4.22625827443404	4.3190791693242	2.48700633683682	3.78743594434624	0	1.28395557870508	0	0	3.32698561015618	4.68344016905642	4.75504996539421	5.46796299284016	0	1.40615405539529	2.81815848454984	0	1.51350979524729	2.44017865795467	0	0	2.56017944271109	0	0	0	0	4.23159237869787	0	4.49023830844198	0	2.49275580104635	2.56085306075578	3.85692228448671	6.75606610870891	5.44038655523624	0	5.78146826255413	3.14829654270061	3.24788004333531	8.48815300513034	30.0219700346184	0	11.3247097841932	12.0387613585679	19.1748942846574
chr1:31465237|31479946	ENSG00000134644	PUM1	1.58484685291277	0	0	0	0	0	0	1.95707450846999	0	0	0	1.36699074821004	0	0	0	0	0	3.25357154393956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00292933794912	0	0	0	5.47854122418783
chr1:31465237|31479949	ENSG00000134644	PUM1	1.05656456860851	0	1.86525475262761	2.52495729623083	0	0	0	0	1.33079424406247	4.68344016905642	0	3.4174768705251	4.91547956943159	0	2.81815848454984	0	1.51350979524729	9.76071463181868	0	0	0	0	1.90210440963073	0	0	5.28949047337234	0	0	0	0	0	0	0	0	5.6999261030583	4.3361011969156	4.72244481405091	3.24788004333531	6.79052240410427	30.0219700346184	0	9.05976782735456	4.81550454342715	13.6963530604696
chr1:31532051|31532424	ENSG00000134644	PUM1	1.58484685291277	0	0	0	0	0	0	0	0	0	0	1.36699074821004	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	5.47854122418783
chr1:31810022|31821821	ENSG00000121766	ZCCHC17	3.69797599012979	3.77919427315867	2.48700633683682	6.31239324057706	0	1.28395557870508	0	0	5.98857409828112	4.01437728776264	3.39646426099587	4.10097224463012	1.40442273412331	1.40615405539529	2.81815848454984	2.1384356249073	3.78377448811823	4.88035731590934	2.47634053101572	0	0	0	0	0	0	2.11579618934893	0	2.24511915422099	0	2.49275580104635	3.84127959113367	0	13.5121322174178	0	5.6999261030583	0	4.72244481405091	3.24788004333531	5.0928918030782	14.0102526828219	0	6.79482587051592	0	10.9570824483757
chr1:32381496|32385259	ENSG00000184007	PTP4A2	39.6211713228192	35.0925182507591	39.7921013893891	51.1303852486742	0	33.3828450463321	27.114268710983	30.0084757965399	55.2279611285925	52.1869047409144	0	50.5786576837715	46.3459502260693	54.1369311327187	39.4542187836978	0	68.1079407861281	90.2866103443228	5.77812790570336	4.20437225780724	5.97375203299255	5.14727827753988	4.75526102407683	11.2264679816831	0	37.0264333136063	3.23507381969565	6.73535746266297	0	8.72464530366222	8.96298571264523	8.99948533046899	113.50191062631	4.08028991642718	66.974131710935	17.3444047876624	0	19.4872802600119	5.0928918030782	62.0454047382114	4.35184871287171	183.46029850393	26.4852749888493	82.1781183628175
chr1:32502511|32504220	ENSG00000121774	KHDRBS1	1.58484685291277	0	0	1.26247864811541	0	0	0	0	0	1.33812576258755	3.39646426099587	0	0	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439400692368	0	0	0	8.21781183628175
chr1:33058532|33059355	ENSG00000254553		1.05656456860851	1.07976979233105	1.24350316841841	2.52495729623083	2.55329661730813	0	0	0	2.66158848812494	4.68344016905642	2.03787855659752	2.05048612231506	0	0	0	0	3.78377448811823	3.25357154393956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4356236725635
chr1:33413823|33415375	ENSG00000116514	RNF19B	2.11312913721702	1.61965468849657	1.24350316841841	1.89371797217312	0	0	0	0	1.33079424406247	0	4.07575711319504	0	1.40442273412331	0	0	1.4256237499382	4.54052938574187	8.94732174583379	4.12723421835954	3.36349780624579	4.26696573785182	0	0	0	0	2.11579618934893	3.23507381969565	8.98047661688396	4.5840816692196	3.73913370156952	5.12170612151156	11.5707668534601	4.05363966522535	12.2408697492815	5.6999261030583	13.0083035907468	7.87074135675152	16.2394002166766	5.0928918030782	22.0161113587202	0	4.52988391367728	12.0387613585679	10.9570824483757
chr1:33760538|33760906	ENSG00000160094	ZNF362	1.05656456860851	3.77919427315867	3.10875792104602	3.15619662028853	0	3.85186673611524	2.5823113058079	2.60943267795999	3.99238273218741	0	4.75504996539421	2.05048612231506	2.10663410118497	0	2.81815848454984	2.1384356249073	1.51350979524729	4.88035731590934	4.12723421835954	2.52262335468435	0	3.43151885169325	4.75526102407683	5.10293999167415	0	10.5789809467447	2.1567158797971	2.24511915422099	0	2.49275580104635	2.56085306075578	5.14256304598228	5.40485288696713	5.44038655523624	7.12490762882287	4.3361011969156	6.29659308540121	8.11970010833828	3.39526120205213	12.0087880138474	4.35184871287171	0	0	54.7854122418783
chr1:35569896|35576048	ENSG00000197056	ZMYM1	1.05656456860851	0	0	0	0	0	0	0	0	0	0	0	2.10663410118497	0	0	0	0	0	0	0	0	0	0	0	0	2.11579618934893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1:35824526|35827390	ENSG00000146463	ZMYM4	36.9797599012979	36.7121729392557	0	34.0869234991161	25.5329661730813	25.6791115741016	14.2027121819435	30.6608339660299	39.2584301998429	42.1509615215078	36.6818140187554	49.8951623096665	37.2172024542677	33.0446203017893	47.9086942373473	42.0559006231769	0	69.9517881947005	9.07991528039098	1.6817489031229	7.68053832813327	2.57363913876994	13.3147308674151	9.18529198501347	4.13542388527555	14.8105733254425	0	15.7158340795469	4.5840816692196	8.72464530366222	8.96298571264523	10.2851260919646	37.8339702087699	25.8418361373721	44.1744272987018	15.8990377220239	11.0190378994521	4.87182006500297	8.48815300513034	56.0410107312877	4.35184871287171	63.4183747914819	26.4852749888493	30.1319767330331
chr1:35846860|35847359	ENSG00000146463	ZMYM4	1.05656456860851	0	0	2.52495729623083	1.9149724629811	0	0	0	0	0	0	2.05048612231506	0	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr1:35846860|35854683	ENSG00000146463	ZMYM4	3.16969370582553	7.01850365015182	8.70452217892886	4.41867526840394	3.82994492596219	3.2098889467627	0	2.60943267795999	11.9771481965622	6.02156593164397	4.07575711319504	7.51844911515522	6.3199023035549	7.73384730467409	11.9771735593368	5.7024949997528	6.81079407861281	11.3875004037885	0	1.6817489031229	1.70678629514073	0	4.75526102407683	5.10293999167415	0	2.11579618934893	0	0	0	0	0	5.14256304598228	8.1072793304507	4.08028991642718	12.8248337318812	0	0	6.49576008667062	0	6.00439400692368	0	4.52988391367728	4.81550454342715	21.9141648967513
chr1:35846860|35855699	ENSG00000146463	ZMYM4	5.81110512734681	2.1595395846621	4.35226108946443	0	1.9149724629811	0	1.93673347935593	1.95707450846999	4.65777985421865	0	0	2.05048612231506	0	2.10923108309293	2.11361886341238	2.1384356249073	1.51350979524729	5.69375020189423	0	0	1.70678629514073	0	4.75526102407683	0	0	2.11579618934893	0	0	0	0	0	0	0	4.08028991642718	4.27494457729372	0	0	0	0	0	0	0	0	5.47854122418783
chr1:35857813|35865177	ENSG00000146463	ZMYM4	2.64141142152128	3.23930937699315	0	0	0	0	1.29115565290395	0	0	0	0	0	0	0	0	2.1384356249073	6.05403918098916	11.3875004037885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	2.72019327761812	0	0	0	0	0	0	0	11.3247097841932	0	0
chr1:35936464|35944813	ENSG00000142687	KIAA0319L	2.64141142152128	1.61965468849657	0	5.04991459246165	4.46826908028922	3.2098889467627	1.93673347935593	0	0	2.00718864388132	2.03787855659752	6.15145836694518	2.80884546824662	0	2.11361886341238	4.2768712498146	7.56754897623645	3.25357154393956	0	1.6817489031229	0	0	0	3.06176399500449	0	2.11579618934893	2.1567158797971	0	0	2.49275580104635	0	0	4.05363966522535	2.72019327761812	0	7.22683532819266	4.72244481405091	6.49576008667062	3.39526120205213	0	6.52777306930756	18.1195356547091	0	10.9570824483757
chr1:35940406|35944813	ENSG00000142687	KIAA0319L	1.05656456860851	1.07976979233105	0	7.57487188869247	0	1.92593336805762	0	0	2.66158848812494	2.6762515251751	0	1.36699074821004	0	0	0	0	3.78377448811823	2.44017865795467	3.30178737468763	0	0	1.71575942584663	0	0	0	8.46318475739574	0	0	0	0	5.12170612151156	0	4.05363966522535	2.72019327761812	0	0	3.14829654270061	0	0	6.00439400692368	0	0	0	0
