circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0111829,hsa_circHP1BP3_022,N/A,N/A,N/A,HP1BP3,ENST00000375000.1,chr1:21102216-21102498,chr1:20775723-20776005,-,N/A,N/A,282,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0111887,hsa_circEIF4G3_061,N/A,N/A,N/A,EIF4G3,NM_001198801,chr1:21231375-21268823,chr1:20904882-20942330,-,N/A,N/A,929,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010474,hsa_circEIF4G3_060,N/A,N/A,N/A,EIF4G3,NM_001198801,chr1:21267983-21268823,chr1:20941490-20942330,-,N/A,N/A,840,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0111896,hsa_circEIF4G3_059,N/A,N/A,N/A,EIF4G3,ENST00000400422.1,chr1:21267983-21276604,chr1:20941490-20950111,-,N/A,N/A,949,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000025,hsa_circEIF4G3_054,N/A,N/A,N/A,EIF4G3,NM_001198802,chr1:21295966-21307720,chr1:20969473-20981227,-,hsa_circRNA_000025,ASCRP3001062,516,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005604,hsa_circEIF4G3_047,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21295966-21329301,chr1:20969473-21002808,-,N/A,N/A,645,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0010481,hsa_circEIF4G3_017,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21295966-21437876,chr1:20969473-21111383,-,N/A,N/A,911,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0010486,hsa_circEIF4G3_045,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21306826-21329301,chr1:20980333-21002808,-,hsa_circRNA_100083,ASCRP3007275,424,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0111915,hsa_circEIF4G3_044,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21324093-21329301,chr1:20997600-21002808,-,N/A,N/A,129,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0010490,hsa_circEIF4G3_013,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21324093-21437876,chr1:20997600-21111383,-,N/A,N/A,395,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0008071,hsa_circEIF4G3_043,N/A,N/A,N/A,EIF4G3,NM_001198801,chr1:21327691-21329301,chr1:21001198-21002808,-,N/A,N/A,1610,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0005254,hsa_circEIF4G3_038,N/A,N/A,N/A,EIF4G3,NM_001198801,chr1:21327691-21377487,chr1:21001198-21050994,-,N/A,N/A,1739,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0007991,hsa_circEIF4G3_028,N/A,N/A,N/A,EIF4G3,NM_001198801,chr1:21329205-21415706,chr1:21002712-21089213,-,hsa_circRNA_100084,ASCRP3007805,301,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0007227,hsa_circEIF4G3_012,hsa_circEIF4G3_001,hsa_circEIF4G3_001_111,112,EIF4G3,NM_001198803,chr1:21329205-21437876,chr1:21002712-21111383,-,N/A,N/A,362,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0005075,hsa_circEIF4G3_027,hsa_circEIF4G3_002,hsa_circEIF4G3_002_79,80,EIF4G3,NM_001198801,chr1:21377358-21415706,chr1:21050865-21089213,-,hsa_circRNA_100085,ASCRP3001545,205,"ANNOTATED, coding, INTERNAL, OVEXON, UTR5"
hsa_circ_0000026,hsa_circEIF4G3_011,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21377358-21437876,chr1:21050865-21111383,-,hsa_circRNA_100086,ASCRP3001546,266,"ANNOTATED, coding, INTERNAL, OVEXON, UTR5"
hsa_circ_0005735,hsa_circEIF4G3_010,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21415630-21437876,chr1:21089137-21111383,-,hsa_circRNA_100088,ASCRP3006787,137,"ANNOTATED, coding, INTERNAL, OVEXON, UTR5"
hsa_circ_0000027,hsa_circECE1_021,N/A,N/A,N/A,ECE1,NM_001397,chr1:21548239-21554534,chr1:21221746-21228041,-,N/A,N/A,466,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010504,hsa_circECE1_017,N/A,N/A,N/A,ECE1,NM_001113347,chr1:21563238-21564737,chr1:21236745-21238244,-,N/A,N/A,210,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010507,hsa_circECE1_015,N/A,N/A,N/A,ECE1,NM_001113347,chr1:21571481-21573856,chr1:21244988-21247363,-,N/A,N/A,258,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010523,hsa_circUSP48_045,N/A,N/A,N/A,USP48,NM_032236,chr1:22007300-22021714,chr1:21680807-21695221,-,hsa_circRNA_100092,ASCRP3013487,358,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112003,hsa_circUSP48_029,N/A,N/A,N/A,USP48,ENST00000529637.1,chr1:22007300-22050588,chr1:21680807-21724095,-,N/A,N/A,1674,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112024,hsa_circUSP48_040,N/A,N/A,N/A,USP48,ENST00000308271.9,chr1:22027990-22030111,chr1:21701497-21703618,-,N/A,N/A,212,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000028,hsa_circUSP48_031,N/A,N/A,N/A,USP48,NM_032236,chr1:22041881-22048257,chr1:21715388-21721764,-,hsa_circRNA_092363,ASCRP3001918,315,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112054,hsa_circUSP48_026,N/A,N/A,N/A,USP48,ENST00000308271.9,chr1:22041881-22050588,chr1:21715388-21724095,-,N/A,N/A,513,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112055,hsa_circUSP48_020,N/A,N/A,N/A,USP48,ENST00000308271.9,chr1:22041881-22056325,chr1:21715388-21729832,-,N/A,N/A,792,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004808,hsa_circUSP48_030,N/A,N/A,N/A,USP48,NM_032236,chr1:22047528-22048257,chr1:21721035-21721764,-,hsa_circRNA_100093,ASCRP3000351,246,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010539,hsa_circUSP48_004,N/A,N/A,N/A,USP48,NM_032236,chr1:22073559-22084276,chr1:21747066-21757783,-,N/A,N/A,857,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002166,hsa_circUSP48_015,N/A,N/A,N/A,USP48,NM_032236,chr1:22074630-22078108,chr1:21748137-21751615,-,N/A,N/A,243,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000029,hsa_circUSP48_010,N/A,N/A,N/A,USP48,NM_001032730,chr1:22074630-22079612,chr1:21748137-21753119,-,hsa_circRNA_000029,ASCRP3008930,496,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0005576,hsa_circCDC42_002,N/A,N/A,N/A,CDC42,NM_001039802,chr1:22404921-22413359,chr1:22078428-22086866,+,hsa_circRNA_100095,ASCRP3006460,536,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0007604,hsa_circCDC42_003,N/A,N/A,N/A,CDC42,NM_044472,chr1:22404921-22417994,chr1:22078428-22091501,+,N/A,N/A,2095,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3, UTR5"
hsa_circ_0112433,hsa_circKDM1A_004,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23356961-23366927,chr1:23030468-23040434,+,N/A,N/A,9966,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112434,hsa_circKDM1A_005,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23356961-23370979,chr1:23030468-23044486,+,N/A,N/A,226,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0009061,hsa_circKDM1A_006,hsa_circKDM1A_001,hsa_circKDM1A_001_INF,200,KDM1A,NM_001009999,chr1:23356961-23377013,chr1:23030468-23050520,+,hsa_circRNA_100097,ASCRP3009420,360,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007822,hsa_circKDM1A_008,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23356961-23385660,chr1:23030468-23059167,+,hsa_circRNA_100098,ASCRP3000033,816,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0003889,hsa_circKDM1A_022,hsa_circKDM1A_002,hsa_circKDM1A_002_197,198,KDM1A,NM_001009999,chr1:23376879-23385660,chr1:23050386-23059167,+,N/A,N/A,590,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010815,hsa_circKDM1A_031,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23381561-23384058,chr1:23055068-23057565,+,N/A,N/A,282,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0003685,hsa_circKDM1A_032,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23381561-23395644,chr1:23055068-23069151,+,N/A,N/A,623,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010835,hsa_circKDM1A_057,N/A,N/A,N/A,KDM1A,NM_001009999,chr1:23397717-23398690,chr1:23071224-23072197,+,N/A,N/A,209,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010909,hsa_circNIPAL3_003,N/A,N/A,N/A,NIPAL3,NM_020448,chr1:24766661-24771734,chr1:24440171-24445244,+,N/A,N/A,301,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003553,hsa_circRCAN3_001,N/A,N/A,N/A,RCAN3,NM_013441,chr1:24840803-24841057,chr1:24514313-24514567,+,hsa_circRNA_003553,ASCRP3008346,254,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0112890,hsa_circRCAN3_002,N/A,N/A,N/A,RCAN3,NM_013441,chr1:24840803-24857881,chr1:24514313-24531391,+,N/A,N/A,428,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0004802,hsa_circRCAN3_004,N/A,N/A,N/A,RCAN3,NM_013441,chr1:24857707-24859744,chr1:24531217-24533254,+,hsa_circRNA_004802,ASCRP3012981,346,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010913,hsa_circSRRM1_002,N/A,N/A,N/A,SRRM1,NM_005839,chr1:24973157-24975520,chr1:24646666-24649029,+,hsa_circRNA_010913,ASCRP3011394,294,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010914,hsa_circSRRM1_003,N/A,N/A,N/A,SRRM1,NM_005839,chr1:24976461-24978103,chr1:24649970-24651612,+,N/A,N/A,320,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112896,hsa_circSYF2_002,N/A,N/A,N/A,SYF2,NM_015484,chr1:25551492-25554726,chr1:25225001-25228235,-,N/A,N/A,308,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112897,hsa_circSYF2_001,N/A,N/A,N/A,SYF2,NM_015484,chr1:25553932-25554726,chr1:25227441-25228235,-,N/A,N/A,209,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112898,hsa_circC1orf63_002,N/A,N/A,N/A,C1orf63,ENST00000243189.7,chr1:25568864-25570124,chr1:25242373-25243633,-,N/A,N/A,416,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0000032,hsa_circTMEM50A_001,hsa_circTMEM50A_001,hsa_circTMEM50A_001_INF,146,TMEM50A,NM_014313,chr1:25666964-25669564,chr1:25340473-25343073,+,N/A,N/A,219,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0007054,hsa_circTMEM50A_002,hsa_circTMEM50A_002,hsa_circTMEM50A_002_93,94,TMEM50A,NM_014313,chr1:25666964-25678184,chr1:25340473-25351693,+,hsa_circRNA_007054,ASCRP3000726,287,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0010931,hsa_circTMEM50A_009,N/A,N/A,N/A,TMEM50A,NM_014313,chr1:25678116-25679465,chr1:25351625-25352974,+,hsa_circRNA_100100,ASCRP3012361,161,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010932,hsa_circTMEM50A_010,N/A,N/A,N/A,TMEM50A,NM_014313,chr1:25678116-25683344,chr1:25351625-25356853,+,hsa_circRNA_010932,ASCRP3013539,222,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0010933,hsa_circTMEM50A_012,N/A,N/A,N/A,TMEM50A,NM_014313,chr1:25679372-25683344,chr1:25352881-25356853,+,N/A,N/A,154,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010934,hsa_circTMEM57_002,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25773252-25780873,chr1:25446761-25454382,+,N/A,N/A,393,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010935,hsa_circTMEM57_004,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25773252-25785383,chr1:25446761-25458892,+,N/A,N/A,1074,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010937,hsa_circTMEM57_007,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25775298-25783322,chr1:25448807-25456831,+,N/A,N/A,430,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010938,hsa_circTMEM57_008,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25775298-25785383,chr1:25448807-25458892,+,N/A,N/A,932,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0010940,hsa_circTMEM57_010,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25780749-25785383,chr1:25454258-25458892,+,N/A,N/A,805,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112909,hsa_circTMEM57_014,N/A,N/A,N/A,TMEM57,NM_018202,chr1:25784881-25785383,chr1:25458390-25458892,+,N/A,N/A,502,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000033,hsa_circCEP85_013,N/A,N/A,N/A,CEP85,NM_022778,chr1:26584087-26586293,chr1:26257596-26259802,+,hsa_circRNA_100103,ASCRP3003252,438,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112926,hsa_circCEP85_016,N/A,N/A,N/A,CEP85,NM_022778,chr1:26594973-26596105,chr1:26268482-26269614,+,N/A,N/A,308,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000034,hsa_circDHDDS_006,hsa_circDHDDS_001,hsa_circDHDDS_001_INF,146,DHDDS,NM_205861,chr1:26772806-26774151,chr1:26446315-26447660,+,hsa_circRNA_100104,ASCRP3003667,219,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007537,hsa_circDHDDS_013,N/A,N/A,N/A,DHDDS,NM_024887,chr1:26784281-26786635,chr1:26457790-26460144,+,hsa_circRNA_100107,ASCRP3004205,223,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112932,hsa_circRP3-476K8.3_001,N/A,N/A,N/A,RP3-476K8.3,ENST00000423060.1,chr1:26789159-26789924,chr1:26462668-26463433,-,N/A,N/A,260,"ALT_DONOR, downstream_end, ncRNA, OVERLAPTX, OVEXON"
hsa_circ_0008494,hsa_circARID1A_002,hsa_circARID1A_001,hsa_circARID1A_001_INF,522,ARID1A,NM_006015,chr1:27056141-27059283,chr1:26729650-26732792,+,hsa_circRNA_100109,ASCRP3007578,783,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003940,hsa_circNUDC_004,N/A,N/A,N/A,NUDC,NM_006600,chr1:27267947-27268309,chr1:26941456-26941818,+,hsa_circRNA_003940,ASCRP3005064,270,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005087,hsa_circNUDC_008,hsa_circNUDC_001,hsa_circNUDC_001_113,114,NUDC,NM_006600,chr1:27269150-27269556,chr1:26942659-26943065,+,hsa_circRNA_005087,ASCRP3008984,312,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005087,hsa_circNUDC_008,hsa_circNUDC_001,hsa_circNUDC_001_INF,208,NUDC,NM_006600,chr1:27269150-27269556,chr1:26942659-26943065,+,hsa_circRNA_005087,ASCRP3008984,312,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007283,hsa_circSLC9A1_003,N/A,N/A,N/A,SLC9A1,NM_003047,chr1:27432375-27436268,chr1:27105884-27109777,-,hsa_circRNA_100111,ASCRP3002768,672,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0011074,hsa_circWASF2_006,N/A,N/A,N/A,WASF2,NM_006990,chr1:27739065-27755443,chr1:27412571-27428933,-,N/A,N/A,867,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0011075,hsa_circWASF2_005,N/A,N/A,N/A,WASF2,NM_006990,chr1:27741326-27755443,chr1:27414832-27428933,-,N/A,N/A,711,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0008126,hsa_circSTX12_002,hsa_circSTX12_001,hsa_circSTX12_001_53,54,STX12,NM_177424,chr1:28116072-28120143,chr1:27789561-27793632,+,hsa_circRNA_008126,ASCRP3006950,170,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112945,hsa_circPPP1R8_002,N/A,N/A,N/A,PPP1R8,NM_138558,chr1:28165209-28169841,chr1:27838698-27843330,+,N/A,N/A,520,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0011115,hsa_circEYA3_019,N/A,N/A,N/A,EYA3,NM_001990,chr1:28337457-28343750,chr1:28010946-28017239,-,N/A,N/A,410,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112951,hsa_circEYA3_023,N/A,N/A,N/A,EYA3,ENST00000373871.3,chr1:28337816-28338222,chr1:28011305-28011711,-,N/A,N/A,406,"ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic"
hsa_circ_0011117,hsa_circEYA3_012,N/A,N/A,N/A,EYA3,NM_001990,chr1:28354299-28369161,chr1:28027788-28042650,-,N/A,N/A,422,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112954,hsa_circEYA3_008,N/A,N/A,N/A,EYA3,ENST00000373871.3,chr1:28354299-28374937,chr1:28027788-28048426,-,N/A,N/A,466,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112955,hsa_circEYA3_005,N/A,N/A,N/A,EYA3,ENST00000373871.3,chr1:28354299-28384605,chr1:28027788-28058094,-,N/A,N/A,567,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0011119,hsa_circEYA3_015,N/A,N/A,N/A,EYA3,NM_001990,chr1:28362054-28365416,chr1:28035543-28038905,-,N/A,N/A,204,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0011120,hsa_circEYA3_011,N/A,N/A,N/A,EYA3,NM_001990,chr1:28362054-28369161,chr1:28035543-28042650,-,hsa_circRNA_100115,ASCRP3003558,284,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0008057,hsa_circEYA3_007,N/A,N/A,N/A,EYA3,NM_001990,chr1:28362054-28374937,chr1:28035543-28048426,-,hsa_circRNA_100116,ASCRP3011008,328,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007895,hsa_circEYA3_004,N/A,N/A,N/A,EYA3,NM_001990,chr1:28362054-28384605,chr1:28035543-28058094,-,hsa_circRNA_100117,ASCRP3000151,429,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0011122,hsa_circEYA3_010,N/A,N/A,N/A,EYA3,NM_001990,chr1:28365349-28369161,chr1:28038838-28042650,-,hsa_circRNA_100118,ASCRP3001192,147,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0011123,hsa_circEYA3_006,N/A,N/A,N/A,EYA3,NM_001990,chr1:28365349-28374937,chr1:28038838-28048426,-,N/A,N/A,191,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0112956,hsa_circEYA3_003,N/A,N/A,N/A,EYA3,ENST00000373871.3,chr1:28365349-28384605,chr1:28038838-28058094,-,N/A,N/A,292,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0005406,hsa_circPHACTR4_007,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28785595-28793046,chr1:28459084-28466535,+,N/A,N/A,574,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002909,hsa_circPHACTR4_010,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28800065-28800663,chr1:28473553-28474151,+,hsa_circRNA_100119,ASCRP3009423,598,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000038,hsa_circPHACTR4_011,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28800065-28802803,chr1:28473553-28476291,+,hsa_circRNA_100120,ASCRP3011373,783,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0011137,hsa_circPHACTR4_012,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28800065-28807116,chr1:28473553-28480604,+,N/A,N/A,937,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112970,hsa_circPHACTR4_018,N/A,N/A,N/A,PHACTR4,ENST00000493669.1,chr1:28802618-28817524,chr1:28476106-28491012,+,N/A,N/A,578,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0112975,hsa_circPHACTR4_025,N/A,N/A,N/A,PHACTR4,ENST00000493669.1,chr1:28815681-28819603,chr1:28489169-28493091,+,N/A,N/A,454,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0112976,hsa_circPHACTR4_026,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28817462-28819603,chr1:28490950-28493091,+,N/A,N/A,277,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0011153,hsa_circTRNAU1AP_003,N/A,N/A,N/A,TRNAU1AP,NR_003109,chr1:28887144-28887910,chr1:28560632-28561398,+,hsa_circRNA_011153,ASCRP3000152,301,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0011156,hsa_circTRNAU1AP_009,N/A,N/A,N/A,TRNAU1AP,NR_003109,chr1:28897687-28898412,chr1:28571175-28571900,+,N/A,N/A,197,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0005174,hsa_circSNHG12_002,N/A,N/A,N/A,SNHG12,NR_024127,chr1:28907071-28907741,chr1:28580559-28581229,-,hsa_circRNA_100121,ASCRP3009862,206,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0011163,hsa_circGMEB1_002,N/A,N/A,N/A,GMEB1,NM_006582,chr1:29010094-29023596,chr1:28683582-28697084,+,hsa_circRNA_100123,ASCRP3007018,658,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0000039,hsa_circYTHDF2_003,N/A,N/A,N/A,YTHDF2,NM_001173128,chr1:29068914-29070498,chr1:28742402-28743986,+,hsa_circRNA_100124,ASCRP3005649,1584,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0011167,hsa_circEPB41_003,N/A,N/A,N/A,EPB41,NM_203342,chr1:29313942-29314417,chr1:28987430-28987905,+,hsa_circRNA_011167,ASCRP3001334,475,"ANNOTATED, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0112997,hsa_circEPB41_004,N/A,N/A,N/A,EPB41,NM_203342,chr1:29313942-29320054,chr1:28987430-28993542,+,N/A,N/A,768,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0011168,hsa_circEPB41_005,N/A,N/A,N/A,EPB41,NM_203342,chr1:29313942-29323831,chr1:28987430-28997319,+,hsa_circRNA_100125,ASCRP3002080,873,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0011169,hsa_circEPB41_006,N/A,N/A,N/A,EPB41,NM_203342,chr1:29313942-29365938,chr1:28987430-29039426,+,N/A,N/A,1723,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0011170,hsa_circEPB41_008,N/A,N/A,N/A,EPB41,NM_004437,chr1:29313959-29314417,chr1:28987447-28987905,+,N/A,N/A,458,"ANNOTATED, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0112999,hsa_circEPB41_010,N/A,N/A,N/A,EPB41,NM_203342,chr1:29319841-29320054,chr1:28993329-28993542,+,N/A,N/A,213,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0011172,hsa_circEPB41_011,N/A,N/A,N/A,EPB41,NM_203342,chr1:29319841-29323831,chr1:28993329-28997319,+,N/A,N/A,318,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0000042,hsa_circEPB41_017,N/A,N/A,N/A,EPB41,NM_001166007,chr1:29362337-29365938,chr1:29035825-29039426,+,hsa_circRNA_100126,ASCRP3005395,271,"ANNOTATED, CDS, coding, INTERNAL"
